Tweet_count,Username,Text,Created At,Retweets,Likes
1025,Info Chips,"Pixel 9 starts at $799
Pixel 9 Pro starts at $999
Pixel 9 Pro XL starts at $1099
Pixel 9 Pro Fold starts at $1799

#madebygoogle2024 #Pixel9",Tue Aug 13 17:43:59 +0000 2024,0,0
1026,Tech Exposed,"Demos of Pixel Studio!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/SAeXDKrSnI",Tue Aug 13 17:43:11 +0000 2024,0,1
1027,choqao,"Text To image On Pixel Studio!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/X5mdeArIrr",Tue Aug 13 17:42:30 +0000 2024,0,0
1028,SabatAge,"Pixel Screenshots will use on device AI and indexing to make screenshots searchable

#MadeByGoogle #MadeByGoogle2024 #TeamPixel #pixel #pixel9 #Gemini #pixelwatch #GooglePixel9Launch #Pixel9Series #GoogleLaunchEvent #livestreaming https://t.co/0C1fuJaVtM",Tue Aug 13 17:41:51 +0000 2024,0,0
1029,yogesh yadav,"With optimizations across Tensor, AI, &amp; software, Pixel 9 delivers significantly more battery life than #Pixel8, nearly 20% longer battery life on avg.¹

And on #Pixel9 Pro, you’ll get Pixel’s fastest charging speed ever² 🏎️ https://t.co/uM5XybMvZQ",Tue Aug 13 17:41:46 +0000 2024,1,1
1030,Tech Exposed,"Pixel Studio Image Generation is Here!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/ZfbsJ0n85k",Tue Aug 13 17:41:27 +0000 2024,0,0
1031,Made by Google,"Love details? Us too 🤓

Let’s compare the specs on the #Pixel9 vs Pixel 9 Pro.

#MadeByGoogle https://t.co/Cue3uywvX3",Tue Aug 13 17:40:59 +0000 2024,381,2318
1032,TechStomper.com,"Google Pixel 9 series features three non-foldable devices with the XL name returning to the line-up, full specs and pricing here

#MadeByGoogle #GooglePixel9Pro #TeamPixel
#Google #GooglePixel9 #Pixel9 @djmarkkavanagh 

https://t.co/MzY2l9O5ZY",Tue Aug 13 17:39:00 +0000 2024,0,2
1033,choqao,"Pixel Screenshots App!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/cR3nW6XIPW",Tue Aug 13 17:38:59 +0000 2024,0,0
1034,Made by Google,"🔋Time for battery news🔋

With optimizations across Tensor, AI, &amp; software, Pixel 9 delivers significantly more battery life than #Pixel8, nearly 20% longer battery life on avg.¹

And on #Pixel9 Pro, you’ll get Pixel’s fastest charging speed ever² 🏎️

#MadeByGoogle https://t.co/9pZC3YZDhu",Tue Aug 13 17:38:36 +0000 2024,94,915
1035,BetweenTwoPixels,@Google is launching a new massively improved Weather app with the #Pixel9 and utilizing Gemini Nano. https://t.co/ku18CekBKg,Tue Aug 13 17:38:20 +0000 2024,0,0
1036,Google,"How many forgotten screenshots are on your phone? 😬 Pixel Screenshots will help you save, organize and recall them by analyzing the photos to make them searchable. This feature will run on #Pixel9 devices with the help of Gemini Nano and Tensor G4. #MadeByGoogle https://t.co/yXR4sRLTHm",Tue Aug 13 17:38:11 +0000 2024,67,419
1037,choqao,"Pixel Screenshots!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/CvEm5mhZ4m",Tue Aug 13 17:38:06 +0000 2024,0,0
1038,Tech Exposed,"Pixel Screenshots to Help you remember!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/oOqq59woIk",Tue Aug 13 17:37:59 +0000 2024,0,0
1039,svztechinfo,"Google Pixel 9 series
#MadeByGoogle #pixel9 #pixel9pro #pixel9proxl #Pixel9ProFold https://t.co/GoSTZwixwO",Tue Aug 13 17:37:57 +0000 2024,0,0
1040,Ashwin..,"Pixel 9 series has upgraded RAM 
Pixel  9 : 12 GB RAM 
Pixel 9 pro&amp; fold : 16GB RAM
#Pixel9 #pixel9pro
#pixel9series #MadeByGoogle 
#Google #pixel https://t.co/jpCB6Rt1RY",Tue Aug 13 17:37:57 +0000 2024,0,2
1041,Made by Google,"#Pixel9 gets 12GB of RAM ✅

Pixel 9 Pro gets 16GB of RAM ✅

And all your phone’s memory works together with #GoogleTensor and Gemini Nano with Multimodality, so generative AI is faster, smarter, and ready for future advances.

#MadeByGoogle https://t.co/TKJuslhwLa",Tue Aug 13 17:37:20 +0000 2024,80,587
1042,Daniel,"Can't wait to try out the new Pixel Fold!

Major improvement over the first one! 

#Pixel9ProFold #TeamPixel #Pixel9 #Pixel9Pro @madebygoogle @GooglePixel_US https://t.co/7mUohDOraO",Tue Aug 13 17:37:17 +0000 2024,0,16
1043,Trey👑,The #Pixel9 lineup looks fancy and a worthy phone to upgrade to. Finally Google made some good changes to the phone. Because to me the Pixel phones didn’t look worthy enough to upgrade coming from the Pixel 6 until now. #MadeByGoogle,Tue Aug 13 17:36:22 +0000 2024,0,0
1044,choqao,"Pixel 9 Features Call Notes or Call Summary!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/VuNJ8BDuKN",Tue Aug 13 17:36:11 +0000 2024,0,0
1045,Made by Google,"#Pixel9 is the 1st phone to launch w/ Gemini Nano w/ Multimodality. This on-device AI model is 3x more capable &amp; sophisticated as the model we launched last year.

With it, Pixel 9 can generate an industry-leading mobile output rate of up to 45 tokens per second.¹

#MadeByGoogle https://t.co/4U0Ej7qR9p",Tue Aug 13 17:36:09 +0000 2024,66,409
1046,Takes On Tech,"Google definitely updated the ram over the pixel 8 to the #Pixel9 and #Pixel9Pro. 

#MadeByGoogle #Android https://t.co/qC6EzPYypD",Tue Aug 13 17:36:07 +0000 2024,0,0
1047,Tech Exposed,"Pixel can now summarize calls using AI!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/XGv5aDN72u",Tue Aug 13 17:35:57 +0000 2024,0,0
1048,Abhishek@GeekFG,"Glimpse of technical spec or features we are getting with Pixel 9 series 
#MadeByGoogle #pixel9 Series https://t.co/dMEqpMoyjv",Tue Aug 13 17:35:52 +0000 2024,0,1
1049,JagranHiTech,"Google Pixel 9 Pro Fold is here!!!

#Pixel #Pixel9profold #Pixel9 https://t.co/fxVy2Tmzdu",Tue Aug 13 17:35:34 +0000 2024,0,0
1050,Chromebook Live 💻,Google Pixel 9 Pro Fold : le plus fin des smartphones pliants selon Google #Pixel9 #madebygoogle2024 https://t.co/k7Mj8r8OPD,Tue Aug 13 17:35:27 +0000 2024,0,1
1051,Betta Gaming Laptops & Gadgets Tech,"Here we have it y'all, Devices Made By Google This Year.

1. Google Pixel 9
2. Google Pixel 9 Pro
3. Google Pixel 9 Pro Fold
4. Pixel Bud Pro 2
5. Pixel Watch 3

More info in the Thread:

#MadeByGoogle 
#Pixel9 https://t.co/EtlLufnH28",Tue Aug 13 17:35:22 +0000 2024,0,0
1052,choqao,"Redesigned Pixel Weather App Announced!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/M1pARqMubL",Tue Aug 13 17:35:20 +0000 2024,1,1
1053,Tech Exposed,"New Pixel Weather App with Gemini Nano!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/nQEoQONsxw",Tue Aug 13 17:35:01 +0000 2024,0,0
1054,Sudhanshu Ambhore,"Google Pixel 9 Series prices for US🇺🇸

#Pixel9
12GB+128GB: $799
12GB+256GB: $899

#Pixel9Pro 
16GB+128GB: $999
16GB+256GB: $1099
16GB+512GB: $1219
16GB+1TB: $1449

#Pixel9ProXL 
16GB+128GB: $1099
16GB+256GB: $1199
16GB+512GB: $1319
16GB+1TB: $1549

#Pixel9ProFold 
16GB+256GB:",Tue Aug 13 17:35:01 +0000 2024,3,45
1055,SabatAge,"Google announced the new Pixel Watch 3 comes in two sizes, features UWB support.

#MadeByGoogle #MadeByGoogle2024 #TeamPixel #pixel #pixel9 #Gemini #pixelwatch #GooglePixel9Launch #Pixel9Series #GoogleLaunchEvent #livestreaming https://t.co/mEypGG4zHy",Tue Aug 13 17:34:40 +0000 2024,0,0
1056,Sadeeq,Pixel Lineup #Pixel9 @madebygoogle https://t.co/iXjhYFQhai,Tue Aug 13 17:34:20 +0000 2024,0,0
1057,SabatAge,"Pixel 9 Pro Fold

#MadeByGoogle #MadeByGoogle2024 #TeamPixel #pixel #pixel9 #Gemini #pixelwatch #GooglePixel9Launch #Pixel9Series #GoogleLaunchEvent #livestreaming https://t.co/UTpbfUUrry",Tue Aug 13 17:34:04 +0000 2024,0,0
1058,Made by Google,"The power behind AI on #Pixel9 🧠

#GoogleTensor G4 is Pixel’s most powerful chip yet. Co-designed with @GoogleDeepMind, it's built for advanced AI like Gemini, cutting-edge photos and videos, and smarter ways to help all day.¹

#MadeByGoogle https://t.co/NQyFzQzgwh",Tue Aug 13 17:33:56 +0000 2024,40,277
1059,Tech Exposed,"Pixel 9 Fold general information.

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/82tf2OLVfl",Tue Aug 13 17:33:56 +0000 2024,0,0
1060,Haneet Singh 🇮🇳,"Pixel 9's Add Me AI feature allows you take a group picture and be in it, too.

#Pixel9 #MadebyGoogle https://t.co/B32CNrHsuX",Tue Aug 13 17:33:52 +0000 2024,6,19
1061,choqao,"Pixel 9 Pro Fold Features 16GB Ram!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/oKCSGQb50X",Tue Aug 13 17:33:50 +0000 2024,0,0
1062,alby13,"Pixel 9 Pro features a vapor chamber heatsink. Satellite SOS like iPhone. Features Tensor G4 AI Processor. 16GB RAM. Google's Best Screen. Advanced Camera.
#Pixel9 #Pixel9Pro #Pixel9ProFold 
https://t.co/cSHwuTMTHH",Tue Aug 13 17:33:34 +0000 2024,0,0
1063,Zablon Owino,"Here are the #MadebyGoogle devices
Google Pixel 9
Google Pixel 9 Pro
Google Buds Pro 2
Google Pixel Watch 3

#Pixel9 #Pixel9Pro #PixelBudsPro2 #PixelWatch3 https://t.co/xJSV5g3mqQ",Tue Aug 13 17:33:15 +0000 2024,0,2
1064,Tech Exposed,"Pixel 9 Fold announced with the Largest Display on a phone!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/uUwxzjqESv",Tue Aug 13 17:33:13 +0000 2024,1,0
1065,Halka Tech,"Google Pixel 9 has launched with a 6.3"" FHD+ OLED display, 120Hz refresh rate, Tensor G4, and Titan M2 security chip. It features a 50MP main camera, 4700mAh battery, 45W charging, and runs on Android 14 with 7 years of updates. Priced at ₹79,999 ($799). #Google #Pixel9 https://t.co/ntscJlold4",Tue Aug 13 17:33:12 +0000 2024,0,2
1066,choqao,"Pixel 9 Pro Fold is Thinner Than Previous Model!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/IUIoSmB0DX",Tue Aug 13 17:32:56 +0000 2024,0,0
1067,SabatAge,"New Pixel 9 and Pixel 9 Pro Including Satellite SOS

#MadeByGoogle #MadeByGoogle2024 #TeamPixel #pixel #pixel9 #Gemini #pixelwatch #GooglePixel9Launch #Pixel9Series #GoogleLaunchEvent #livestreaming https://t.co/xORm5QkjOs",Tue Aug 13 17:32:53 +0000 2024,0,0
1068,yogesh yadav,"We’re taking the #Pixel9 design to new levels 🥳

😎 Best and brightest displays in their classes with the Actua display on Pixel 9 and Super Actua display on 9 Pro¹
👍 New ultrasonic sensor for Fingerprint Unlock is more than 50% faster²
😮 15% thinner bezels³ https://t.co/0Ep20JKD3m",Tue Aug 13 17:32:13 +0000 2024,1,6
1069,Tech Exposed,"Pixel 9 now includes 20% more battery life and Satalite SOS!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/nvpZOKc7dy",Tue Aug 13 17:31:56 +0000 2024,0,0
1070,choqao,"Pixel 9 Features 12GB Ram!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/viBoGdct7m",Tue Aug 13 17:31:42 +0000 2024,0,0
1071,choqao,"Pixel 9 Pro Models Features 16GB Ram!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/i8G7JKNXCT",Tue Aug 13 17:31:24 +0000 2024,0,0
1072,Zablon Owino,"New pixel line up devices 
 #MadebyGoogle

#Pixel9 #Pixel9Pro #PixelBudsPro2 #PixelWatch3 https://t.co/nV1gjP6U39",Tue Aug 13 17:31:23 +0000 2024,0,0
1073,Tech Exposed,"Pixel 9 includes 12 GB of RAM and Pixel 9 Pro Includes 16 GB RAM

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/WMM3T4oeRI",Tue Aug 13 17:31:05 +0000 2024,0,0
1074,Sumeet Jadhav,Am I the only one who is in love with the new Pixel 9 design? Like my iPhone temptation and Android love all packed in one? @madebygoogle #Googlekeynote #madebygoogle2024 #pixel9 https://t.co/DSL4xXSLEa,Tue Aug 13 17:31:02 +0000 2024,0,0
1075,Made by Google,"We’re taking the #Pixel9 design to new levels 🥳

😎 Best and brightest displays in their classes with the Actua display on Pixel 9 and Super Actua display on 9 Pro¹
👍 New ultrasonic sensor for Fingerprint Unlock is more than 50% faster²
😮 15% thinner bezels³

#MadeByGoogle https://t.co/21Mcx0pyMJ",Tue Aug 13 17:30:40 +0000 2024,58,501
1076,Tech in Eng,"Google unveils Pixel 9, a compact Android phone focused on AI and cameras

#Google #GoogleunveilsPixel9 #Pixel9 #Android #phone #techineng https://t.co/tY5uP3EYNI",Tue Aug 13 17:30:24 +0000 2024,0,0
1077,Tech Exposed,"Tensor G4 Announced! Now includes Gemini Nano Multimodality

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/EYOj1nVe95",Tue Aug 13 17:30:14 +0000 2024,0,0
1078,Daniel,"The NEW Google Pixel 9! 

#TeamPixel #Pixel9 #Pixel9Pro @madebygoogle @GooglePixel_US https://t.co/dJEP03FTM6",Tue Aug 13 17:30:09 +0000 2024,1,15
1079,TWiT Tech Podcasts,"#Pixel9 Lineup
Join the #TWIT #MadeByGoogle live stream: https://t.co/BMXbay50Hn #Pixel #LiveStream #TechNews #Podcast https://t.co/j7nuypDnlU",Tue Aug 13 17:30:04 +0000 2024,0,1
1080,Nirave 尼拉夫,@madebygoogle Meet the #Pixel9 series! 4 phones including 2 pro models in different sizes and the Pixel 9 Pro Fold! Can't wait to go hands on shortly! #MadeByGoogle https://t.co/cvcJQVhdIm,Tue Aug 13 17:29:53 +0000 2024,0,0
1081,Tamish Sandhu,"The Pixel 9 series has been launched globally. Here is the pricing for India and the United States:

Pixel 9: ₹79,999 / $799
Pixel 9 Pro: ₹1,09,999 / $999
Pixel 9 Pro XL: ₹1,24,999 / $1,099
Pixel 9 Pro Fold: ₹1,72,999 / $1,799

#Pixel9 #MadeByGoogle #Pixel9Series https://t.co/3g4FbDE8xT",Tue Aug 13 17:29:47 +0000 2024,0,0
1082,Tech in Eng,"Google unveils Pixel 9, a compact Android phone focused on AI and cameras

#Google #GoogleunveilsPixel9 #Pixel9 #Android #phone #techineng https://t.co/Wpd8ub0fvM",Tue Aug 13 17:29:37 +0000 2024,0,0
1083,choqao,"The Pixel 9 Lineup!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/sNQTU7ZEnN",Tue Aug 13 17:29:05 +0000 2024,0,0
1084,Google,"Go pro without compromise. For the first time, you can choose between 2 sizes of our Pro series, #Pixel9 Pro and Pixel 9 Pro XL. Both options have premium craftsmanship, a Pro camera, processing power and more. #MadeByGoogle https://t.co/lSZ95x4RuL",Tue Aug 13 17:28:55 +0000 2024,124,833
1085,Google,"New phone, new era. The new #Pixel9 is built for and with Gemini. It has… 
- Tools using Gemini to spark creativity
- Pixel Camera features for great photos *and* videos
- AI that improves phone calls 
- Smart, elevated design 
#MadeByGoogle https://t.co/ptYSGhQ7aU",Tue Aug 13 17:28:53 +0000 2024,684,3827
1086,Tech Exposed,"Pixel 9 Pro and Pro XL announced!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/8r1VD0okZ5",Tue Aug 13 17:28:28 +0000 2024,0,0
1087,SabatAge,"Gemini Live Launches today!
#MadeByGoogle #MadeByGoogle2024 #TeamPixel #pixel #pixel9 #Gemini #pixelwatch #GooglePixel9Launch #Pixel9Series #GoogleLaunchEvent #livestreaming https://t.co/uto5kHyiIp",Tue Aug 13 17:28:22 +0000 2024,0,0
1088,SoyaCincau,"Here are the #MadebyGoogle devices coming to Malaysia!
Google Pixel 9
Google Pixel 9 Pro
Google Buds Pro 2
Google Pixel Watch 3

#Pixel9 #Pixel9Pro #PixelBudsPro2 #PixelWatch3 https://t.co/UlOsYw4LuD",Tue Aug 13 17:28:07 +0000 2024,37,63
1089,Business Today,"📱 #TechToday | #Google has officially lifted the curtain on its latest #smartphone, the #Pixel9, and it's packed with some impressive upgrades. The #Pixel 9 arrives with a fresh new look, celebrating the iconic Pixel Camera with a sculpted, thin profile and enhanced durability. https://t.co/dM3ALgCv56",Tue Aug 13 17:27:45 +0000 2024,0,2
1090,Made by Google,"Fully in our Gemini era 💯

Nearly every experience across #Pixel9 is powered by AI, including unique features we’ve developed just for Pixel. 

#MadeByGoogle https://t.co/4orbV29VIG",Tue Aug 13 17:27:43 +0000 2024,48,317
1091,choqao,"Pixel Buds Pro 2 Starts At $229!
#Pixel9 #Pixel9Pro #Pixel9ProXL #Pixel9ProFold https://t.co/bUskYCTdZZ",Tue Aug 13 17:26:47 +0000 2024,0,0
1092,Tech Exposed,"Brian Rakowski is here to talk Pixel!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/jpw3ZQeSJS",Tue Aug 13 17:26:47 +0000 2024,0,0
1093,IndiaTodayTech,"Google Pixel 9, 9 Pro, 9 Pro XL launched: India prices and specs

Full details here:
https://t.co/lIuYRjI1NG

#Pixel9 #Google",Tue Aug 13 17:26:36 +0000 2024,1,1
1094,choqao,"Pixel Watch 3 Starts At $349!
#Pixel9 #Pixel9Pro #Pixel9ProFold #Pixel9ProXL https://t.co/Xwxfi6oZMZ",Tue Aug 13 17:25:39 +0000 2024,0,0
1095,Tech Exposed,"Gemini Live is coming out today to all English Gemini Advanced Subscribers!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/XLIi7k8OuB",Tue Aug 13 17:25:12 +0000 2024,0,0
1096,choqao,"Pixel 9 Pro Fold Starts At $1799!
#Pixel9 #Pixel9Pro #Pixel9ProXL #Pixel9ProFold https://t.co/BrGo8nHCPV",Tue Aug 13 17:24:02 +0000 2024,0,0
1097,Samvid Ummat,"Keynote is still on 'Gemini' but the Pixel 9 series released.

#MadeByGoogle #Pixel9 #Pixel9Pro https://t.co/S7juQshDDv",Tue Aug 13 17:23:54 +0000 2024,0,0
1098,Tech Exposed,"Exciting Gemini Live Demos!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/MnNehmtnLv",Tue Aug 13 17:23:21 +0000 2024,0,0
1099,Russell Kealoha,"The ONLY thing I want to know from this @madebygoogle Pixel 9 event, is how long has @MKBHD has had the phone for. #Google #pixel9",Tue Aug 13 17:23:02 +0000 2024,0,1
1100,Sumeet Jannu,"Google finally announced Pixel 9, Pixel 9 Pro, Pixel 9 Pro XL and Pixel 9 Pro Fold in India.

More Details: https://t.co/1TZatHBW2R

#teampixel #madebygoogle2024 #MadeByGoogle #technews #Pixel9ProXL #Pixel9ProFold #Pixel9Pro #Pixel9

@madebygoogle",Tue Aug 13 17:23:00 +0000 2024,0,0
1101,choqao,"Pixel 9 Pro XL Starts At $1099!
#Pixel9 #Pixel9Pro #Pixel9ProXL #Pixel9ProFold https://t.co/0WEVqKM5oB",Tue Aug 13 17:22:50 +0000 2024,0,0
1102,Shariq khan,"Google pixel 9 ....

#pixel9 #GooglePixel9 #GoogleIO #SnapChat https://t.co/8O4ZLgmRLd",Tue Aug 13 17:22:05 +0000 2024,0,0
1103,Tech Exposed,"You can choose from Multiple Voices!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/2lynpYGlWz",Tue Aug 13 17:21:53 +0000 2024,0,0
1104,Tech Exposed,"Gemini can now have conversations using Gemini Live!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/Ue6MfU7ZLn",Tue Aug 13 17:21:16 +0000 2024,0,1
1105,choqao,"Pixel 9 Pro Starts At $999!
#Pixel9 #Pixel9Pro https://t.co/f00MVMuE9g",Tue Aug 13 17:20:16 +0000 2024,0,0
1106,Tech Exposed,"Draft Emails Faster with Gemini!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/08ycsgZGwm",Tue Aug 13 17:20:11 +0000 2024,0,2
1107,SabatAge,"Demo of Gemini looking at a pic and checking your calendar and making an appointment

#MadeByGoogle #MadeByGoogle2024 #TeamPixel #pixel #pixel9 #Gemini #pixelwatch #GooglePixel9Launch #Pixel9Series #GoogleLaunchEvent #livestreaming https://t.co/WgWoaBNJIZ",Tue Aug 13 17:20:03 +0000 2024,0,0
1108,Nikkhil,"Pixel 9 series launched in 🇮🇳 

Base variant starts from 256GB

- Pixel 9 = ₹79,999
- Pixel 9 Pro = ₹1,09,999
- Pixel 9 Pro XL = ₹1,24,999
- Pixel 9 Pro Fold = ₹1,72,999

#Google #MadeByGoogle #Pixel9 https://t.co/0FHPTOyd73",Tue Aug 13 17:18:28 +0000 2024,0,1
1109,choqao,"Pixel 9 Starts At $799!
#Pixel9 #Pixel9Pro #Pixel9ProXL #Pixel9ProFold https://t.co/p50PoUV4RI",Tue Aug 13 17:18:12 +0000 2024,0,0
1110,Tech Exposed,"Youtube now has stronger integrations with Gemini.

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/L5vxA5SZ7O",Tue Aug 13 17:18:07 +0000 2024,0,0
1111,technewsindia,"Google finally announced Pixel 9, Pixel 9 Pro, Pixel 9 Pro XL and Pixel 9 Pro Fold in India.

More Details: https://t.co/1wjvC74gk0

#teampixel #madebygoogle2024 #MadeByGoogle #technews #Pixel9ProXL #Pixel9ProFold #Pixel9Pro #Pixel9 

@madebygoogle",Tue Aug 13 17:16:25 +0000 2024,0,0
1112,Tech Exposed,"You can connect Calendar, Tasks, and Keep all to Gemini! With Live Demos!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/OKIVbt2lDP",Tue Aug 13 17:15:19 +0000 2024,0,0
1113,Digit,"The Pixel 9 series also packs some groundbreaking AI features. Tap on the link below to discover them: #Pixel9 #AI #Gemini 

https://t.co/jtm311MADF",Tue Aug 13 17:15:14 +0000 2024,0,1
1114,Piotr Cieluchowski,"Check out this amazing update from the Made by Google 2024 event! Get the lowdown on the Pixel 9 lineup and Gemini AI’s game-changing addition. Being ahead of Apple this year, it’s definitely worth a read! #Google #Pixel9 #GeminiAI 
https://t.co/LN5DE6vpTy",Tue Aug 13 17:15:01 +0000 2024,0,0
1115,Hindustan Times Tech,"#MadeByGoogle2024 | #Pixel9, #Pixel9Pro, #Pixel9ProXL, and #Pixel9ProFold launched today with several upgrades. 

Check out all the details about the new #Pixel smartphones. @GoogleIndia

https://t.co/6hQXCa3TIR",Tue Aug 13 17:13:58 +0000 2024,1,4
1116,Tech Exposed,"Jenny Blackburn is here to talk Gemini!

#Tech #Google #Android #MadeByGoogle #Pixel9 #Pixel https://t.co/sRHiNC1JmJ",Tue Aug 13 17:13:29 +0000 2024,0,0
1117,Digit,"Google's new Pixel Watch 3, and Buds Pro 2 bring top-notch features and design. Check them out below: #Pixel9 #PixelWatch3 #PixelBudsPro2 #madebygoogle2024 

https://t.co/CmadriPsD1",Tue Aug 13 17:13:21 +0000 2024,0,1
